"Type","Source","Destination","Alt Text","Length","Path Type","Link Path","Link Position","Link Origin","Real Dimensions","Dimensions in Attributes","Display Dimensions"
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/6df904_e5b55de04136484985205eebca17035e~mv2.png/v1/fill/w_980,h_551,al_c,q_90,usm_0.66_1.00_0.01,enc_avif,quality_auto/6df904_e5b55de04136484985205eebca17035e~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[21]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_82b8a4b5913d47ab8c9f77d56e1f7b3c~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_82b8a4b5913d47ab8c9f77d56e1f7b3c~mv2.png","MBRC","4","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[13]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_82b8a4b5913d47ab8c9f77d56e1f7b3c~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_82b8a4b5913d47ab8c9f77d56e1f7b3c~mv2.png","MBRC","4","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[33]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_82b8a4b5913d47ab8c9f77d56e1f7b3c~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_82b8a4b5913d47ab8c9f77d56e1f7b3c~mv2.png","MBRC","4","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[5]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_82b8a4b5913d47ab8c9f77d56e1f7b3c~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_82b8a4b5913d47ab8c9f77d56e1f7b3c~mv2.png","MBRC","4","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[17]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_04c84da8b9f34ea6ad41feb6ceed120d~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_04c84da8b9f34ea6ad41feb6ceed120d~mv2.png","CFC-Logo","8","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[16]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_04c84da8b9f34ea6ad41feb6ceed120d~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_04c84da8b9f34ea6ad41feb6ceed120d~mv2.png","CFC-Logo","8","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[36]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_04c84da8b9f34ea6ad41feb6ceed120d~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_04c84da8b9f34ea6ad41feb6ceed120d~mv2.png","CFC-Logo","8","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[8]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_04c84da8b9f34ea6ad41feb6ceed120d~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_04c84da8b9f34ea6ad41feb6ceed120d~mv2.png","CFC-Logo","8","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[20]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_c641047885b04fc69bec5ba1729c6aa6~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_c641047885b04fc69bec5ba1729c6aa6~mv2.png","mercycorps_logo_red","19","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[12]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_c641047885b04fc69bec5ba1729c6aa6~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_c641047885b04fc69bec5ba1729c6aa6~mv2.png","mercycorps_logo_red","19","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[32]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_c641047885b04fc69bec5ba1729c6aa6~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_c641047885b04fc69bec5ba1729c6aa6~mv2.png","mercycorps_logo_red","19","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[4]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_c641047885b04fc69bec5ba1729c6aa6~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_c641047885b04fc69bec5ba1729c6aa6~mv2.png","mercycorps_logo_red","19","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[16]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_73afd1f5640548ba963d21662d47e5a3~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_73afd1f5640548ba963d21662d47e5a3~mv2.png","HumanReliefFoundation","21","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[17]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_73afd1f5640548ba963d21662d47e5a3~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_73afd1f5640548ba963d21662d47e5a3~mv2.png","HumanReliefFoundation","21","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[37]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_73afd1f5640548ba963d21662d47e5a3~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_73afd1f5640548ba963d21662d47e5a3~mv2.png","HumanReliefFoundation","21","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[9]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_73afd1f5640548ba963d21662d47e5a3~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_73afd1f5640548ba963d21662d47e5a3~mv2.png","HumanReliefFoundation","21","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[21]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/6df904_3ac31adc10c54219b37db992496b7cdb~mv2.png/v1/fill/w_147,h_260,q_90,enc_avif,quality_auto/6df904_3ac31adc10c54219b37db992496b7cdb~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-mmaovhoe']/div/div/div/div/div/div[@class='pro-gallery-parent-container']/div/div/a[@class='item-link-wrapper'][5]/div/div[2]/div/div/picture/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_701079acd2c545babbcb8d557d92a682~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_701079acd2c545babbcb8d557d92a682~mv2.png","UNICEF","6","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[20]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_701079acd2c545babbcb8d557d92a682~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_701079acd2c545babbcb8d557d92a682~mv2.png","UNICEF","6","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[40]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_701079acd2c545babbcb8d557d92a682~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_701079acd2c545babbcb8d557d92a682~mv2.png","UNICEF","6","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[12]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_701079acd2c545babbcb8d557d92a682~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_701079acd2c545babbcb8d557d92a682~mv2.png","UNICEF","6","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[24]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/6df904_2b873ec4ddd04226a55cd4e1293515f4~mv2.jpg/v1/fill/w_147,h_260,q_90,enc_avif,quality_auto/6df904_2b873ec4ddd04226a55cd4e1293515f4~mv2.jpg","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-mmaovhoe']/div/div/div/div/div/div[@class='pro-gallery-parent-container']/div/div/a[@class='item-link-wrapper'][3]/div/div[2]/div/div/picture/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_48eae4b8846f442e9bdb3e3f8ae659ba~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_48eae4b8846f442e9bdb3e3f8ae659ba~mv2.png","interaction","11","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[19]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/799a91_48eae4b8846f442e9bdb3e3f8ae659ba~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_48eae4b8846f442e9bdb3e3f8ae659ba~mv2.png","interaction","11","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[39]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_48eae4b8846f442e9bdb3e3f8ae659ba~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_48eae4b8846f442e9bdb3e3f8ae659ba~mv2.png","interaction","11","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[11]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/799a91_48eae4b8846f442e9bdb3e3f8ae659ba~mv2.png/v1/fill/w_500,h_500,al_c,q_85,enc_avif,quality_auto/799a91_48eae4b8846f442e9bdb3e3f8ae659ba~mv2.png","interaction","11","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[23]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/6df904_e3eb7b7b0e3541f092d45557634329cd~mv2.jpg/v1/fill/w_495,h_508,al_c,q_80,enc_avif,quality_auto/6df904_e3eb7b7b0e3541f092d45557634329cd~mv2.jpg","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[4]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/6df904_e3eb7b7b0e3541f092d45557634329cd~mv2.jpg/v1/fill/w_495,h_508,al_c,q_80,enc_avif,quality_auto/6df904_e3eb7b7b0e3541f092d45557634329cd~mv2.jpg","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[24]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/6df904_b1668dd40bea4956b4326a4f95125324~mv2.png/v1/fill/w_540,h_543,al_c,q_85,enc_avif,quality_auto/6df904_b1668dd40bea4956b4326a4f95125324~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[15]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/6df904_b1668dd40bea4956b4326a4f95125324~mv2.png/v1/fill/w_540,h_543,al_c,q_85,enc_avif,quality_auto/6df904_b1668dd40bea4956b4326a4f95125324~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474tb']/div[2]/div/div[@id='comp-jgspvxz7']/div[@class='kOAhFh']/div/div[35]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/6df904_b1668dd40bea4956b4326a4f95125324~mv2.png/v1/fill/w_540,h_543,al_c,q_85,enc_avif,quality_auto/6df904_b1668dd40bea4956b4326a4f95125324~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[7]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/about","https://static.wixstatic.com/media/6df904_b1668dd40bea4956b4326a4f95125324~mv2.png/v1/fill/w_540,h_543,al_c,q_85,enc_avif,quality_auto/6df904_b1668dd40bea4956b4326a4f95125324~mv2.png","","0","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474to1']/div[2]/div/section[@id='comp-lerjl8aj']/div[@class='V5AUxf']/div/div[2]/div/div[@id='comp-lerjl94u']/div[@class='kOAhFh']/div/div[19]/div/div/div[@class='dKkboU']/wow-image/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/","https://static.wixstatic.com/media/74d008_564ce1225f2d4575bbd6bedbceb421e3~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/74d008_564ce1225f2d4575bbd6bedbceb421e3~mv2.webp","The Global Environmental Crisis: Water, Climate, and LIFE’s Impact ","67","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section[@id='comp-lwf474ta1']/div[2]/div/div[@id='comp-lfcp8bgr']/div/div/div/div/div/div/div/div/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no","https://static.wixstatic.com/media/74d008_564ce1225f2d4575bbd6bedbceb421e3~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/74d008_564ce1225f2d4575bbd6bedbceb421e3~mv2.webp","The Global Environmental Crisis: Water, Climate, and LIFE’s Impact ","67","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div[@class='zp8IQu']/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
"Image","https://www.lifeusa.org/no/categories/life-blog","https://static.wixstatic.com/media/74d008_564ce1225f2d4575bbd6bedbceb421e3~mv2.jpg/v1/fill/w_333,h_250,fp_0.50_0.50,q_30,blur_30,enc_avif,quality_auto/74d008_564ce1225f2d4575bbd6bedbceb421e3~mv2.webp","The Global Environmental Crisis: Water, Climate, and LIFE’s Impact ","67","Absolute","//body/div/div/div[@id='site-root']/div/main/div/div/div/div[@class='HT5ybB']/div/div/div/section/div[2]/div/div/div/div/div/div/div/div[@id='content-wrapper']/div[2]/div/div[@class='zp8IQu']/div/div/div[1]/div/div/div[@class='pro-gallery-parent-container']/div/div/div[@class='item-link-wrapper'][1]/div/div[2]/div/div/picture[@id='multi_picture_undefined'][1]/img","Content","HTML","","",""
